study_id	chromosome	start	end	mcj_s	mcj_e	class_s	svclass_s	svname_s	svf_s	svlen_s	leftcn_s	rightcn_s	class_e	svclass_e	svname_e	svf_e	svlen_e	leftcn_e	rightcn_e	mech_s	mech_e	mech_c
PD4962	22	38177001	38611613	baseline	baseline	NONE	no	no	NA	NA	2.194	9.1197	DEL	DEL	gridss287fb_5288o	83	2498213	9.2535	2.0824	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD4962	22	41109826	41124833	baseline	baseline	DEL	DEL	gridss287fb_5288o	83	2498213	2.0824	8.7115	BND	TRA	gridss254ff_8321o	111	NA	8.7115	1.5127	intrachromosomal_complex	translocation	translocation
PD4976	5	49879910	49957431	no	no	BND	TRA	gridss93bb_413h	56	NA	6.6393	10.0036	INV	h2hINV	gridss93ff_525o	68	11863	12.1294	8.6644	not_analyzed	not_analyzed	excluded
PD4976	8	526802	539311	below_baseline	below_baseline	INV	t2tINV	gridss139bb_3235o	63	12665093	0.8369	6.3672	DEL	no	no	NA	NA	6.3672	0.9603	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD4976	8	13181025	13191726	below_baseline	below_baseline	DUP	DUP	gridss140bf_2664o	132	585069	0.9603	6.8347	DEL	DEL	gridss140fb_7176o	85	24936	6.8347	1.3463	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	13191896	13204290	below_baseline	below_baseline	INV	t2tINV	gridss139bb_3235o	63	12665093	1.3463	6.7959	DEL	no	no	NA	NA	6.7959	1.0175	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD4976	8	13216662	13248334	below_baseline	below_baseline	DEL	DEL	gridss140fb_7176o	85	24936	1.0175	6.5325	INV	h2hINV	gridss140ff_3603o	144	8292955	8.6913	1.0874	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	13252077	13274000	below_baseline	below_baseline	DUP	DUP	gridss140bf_2723o	114	3673893	1.0874	7.181	NONE	no	no	NA	NA	6.6788	0.9847	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD4976	8	13484001	13500531	below_baseline	below_baseline	NONE	no	no	NA	NA	0.9847	6.5428	BND	TRA	gridss140ff_3789h	103	NA	6.5428	1.3966	no_supporting_sv	translocation	translocation
PD4976	8	13501407	13511627	below_baseline	below_baseline	DEL	no	no	NA	NA	1.3966	6.8109	INV	no	no	NA	NA	6.8109	1.0117	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD4976	8	13557227	13565000	below_baseline	below_baseline	DUP	DUP	gridss140bf_2880o	109	7925716	1.0117	6.6714	NONE	no	no	NA	NA	6.6714	1.019	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD4976	8	13693572	13715485	below_baseline	below_baseline	BND	TRA	gridss140bf_2951h	98	NA	1.019	6.8791	BND	TRA	gridss140fb_7895h	96	NA	6.8791	1.0264	translocation	translocation	translocation
PD4976	8	13718615	13766094	below_baseline	below_baseline	INV	t2tINV	gridss140bb_3960o	113	3207707	1.0264	6.8049	DUP	DUP	gridss140bf_2664o	132	585069	6.8049	1.0019	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	13806085	13821100	below_baseline	below_baseline	DUP	DUP	gridss140bf_3015o	74	12565586	1.0019	6.6127	BND	TRA	gridss140fb_8096h	99	NA	6.6127	1.0068	intrachromosomal_complex	translocation	translocation
PD4976	8	16632215	16642680	below_baseline	below_baseline	BND	TRA	gridss141bf_505h	152	NA	1.0068	8.8248	BND	TRA	gridss141fb_1331h	139	NA	8.8248	1.1322	translocation	translocation	translocation
PD4976	8	16649596	16682483	below_baseline	below_baseline	DEL	no	no	NA	NA	1.1322	6.792	BND	TRA	gridss141fb_1409h	95	NA	6.792	1.0213	no_supporting_sv	translocation	translocation
PD4976	8	16877001	16905951	below_baseline	below_baseline	NONE	no	no	NA	NA	1.0213	6.5053	INV	h2hINV	gridss141ff_873o	118	31230	6.5053	0.7332	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	16906117	16925970	below_baseline	below_baseline	BND	TRA	gridss141bf_645h	88	NA	0.7332	6.593	DUP	DUP	gridss140bf_2723o	114	3673893	6.593	1.017	translocation	intrachromosomal_complex	translocation
PD4976	8	16926322	16937182	below_baseline	below_baseline	INV	t2tINV	gridss140bb_3960o	113	3207707	1.017	6.8462	INV	h2hINV	gridss141ff_873o	118	31230	6.8462	1.0345	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	21110878	21112436	below_baseline	below_baseline	BND	TRA	gridss141bf_2371h	113	NA	1.0345	6.993	INV	no	no	NA	NA	6.993	0.999	translocation	no_supporting_sv	translocation
PD4976	8	21139427	21199000	below_baseline	below_baseline	BND	TRA	gridss141bf_2380h	103	NA	0.999	7.2159	NONE	no	no	NA	NA	8.7016	1.0342	translocation	no_supporting_sv	translocation
PD4976	8	21449001	21482943	below_baseline	baseline	NONE	no	no	NA	NA	1.0342	6.8226	DUP	DUP	gridss140bf_2880o	109	7925716	6.8226	1.5353	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	21482954	21499668	baseline	below_baseline	BND	TRA	gridss141bb_3607o	72	NA	1.5353	6.9012	BND	TRA	gridss141fb_6607h	141	NA	9.0386	1.0648	translocation	translocation	translocation
PD4976	8	21534001	21541290	below_baseline	below_baseline	NONE	no	no	NA	NA	1.0648	8.7634	INV	h2hINV	gridss140ff_3603o	144	8292955	8.7634	1.045	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	21544879	21549443	below_baseline	below_baseline	DUP	DUP	gridss141bf_2599o	129	1127284	1.045	6.6438	BND	TRA	gridss141fb_6673h	108	NA	6.6438	1.0254	intrachromosomal_complex	translocation	translocation
PD4976	8	22661001	22672163	below_baseline	below_baseline	NONE	no	no	NA	NA	1.0254	6.8861	DUP	DUP	gridss141bf_2599o	129	1127284	6.8861	1.108	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	22679211	22702373	below_baseline	below_baseline	BND	TRA	gridss141bf_3112h	98	NA	1.108	6.9602	BND	no	no	NA	NA	6.9602	1.0223	translocation	no_supporting_sv	translocation
PD4976	8	24804448	24812895	below_baseline	below_baseline	BND	TRA	gridss141bb_5439h	96	NA	1.0223	6.3162	DUP	DUP	gridss140bf_2725o	105	11560721	6.3162	0.9998	translocation	intrachromosomal_complex	translocation
PD4976	8	26342151	26371671	below_baseline	below_baseline	BND	no	no	NA	NA	0.9998	6.7212	DUP	DUP	gridss140bf_3015o	74	12565586	6.7212	1.4851	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD4976	8	26373998	26402925	below_baseline	below_baseline	BND	TRA	gridss142bb_530h	97	NA	1.4851	8.4613	BND	TRA	gridss142fb_1161h	130	NA	8.4613	1.015	translocation	translocation	translocation
PD4976	8	37370773	39844753	below_baseline	no	INV	t2tINV	gridss143bb_1052o	156	730	1.015	8.9274	INV	h2hINV	gridss143ff_2016o	10	2085976	6.3506	5.3508	fold_back_inversion	not_analyzed	fold_back_inversion
PD4976	11	62529519	62531222	baseline	baseline	DUP	DUP	gridss188bf_440o	138	16667375	1.9971	9.5846	INV	h2hINV	gridss188ff_557o	158	16662859	9.5846	2.2768	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	64465724	65174025	baseline	baseline	INV	t2tINV	gridss188bb_1600o	175	14479565	1.6387	9.9031	DEL	DEL	gridss188fb_4564o	133	433669	9.9031	1.5971	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	65591273	65592706	baseline	baseline	INV	t2tINV	gridss188bb_2806o	137	13062416	2.006	10.4201	DEL	DEL	gridss188fb_4999o	138	3673028	10.4201	2.0007	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	65602406	65604718	baseline	baseline	INV	t2tINV	gridss188bb_2813o	163	13592550	2.0007	9.3242	INV	h2hINV	gridss188ff_2924o	148	13345456	9.3242	1.7992	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	65607694	65773000	baseline	no	DEL	DEL	gridss188fb_4564o	133	433669	1.7992	10.2091	NONE	no	no	NA	NA	7.5494	5.859	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD4976	11	65810463	65836223	no	no	INV	t2tINV	gridss188bb_3060o	29	48	5.777	7.8461	INV	no	no	NA	NA	7.8461	5.9089	not_analyzed	not_analyzed	excluded
PD4976	11	69265734	71263566	baseline	baseline	DEL	DEL	gridss188fb_4999o	138	3673028	2.2523	9.9711	DEL	DEL	gridss188fb_13981o	143	33648942	9.9711	1.9925	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	78370895	78377020	no	baseline	INV	t2tINV	gridss188bb_4532o	154	10736533	3.6673	10.2002	DEL	DEL	gridss189fb_6758o	144	806783	10.2002	2.3241	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	78653690	78919000	baseline	baseline	INV	t2tINV	gridss188bb_2806o	137	13062416	1.9695	10.4272	NONE	no	no	NA	NA	10.4272	2.1605	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD4976	11	78945290	78950175	baseline	baseline	INV	t2tINV	gridss188bb_1600o	175	14479565	1.9405	10.3169	INV	h2hINV	gridss188ff_2924o	148	13345456	10.3169	2.0537	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	79183803	79194082	baseline	baseline+1	DEL	DEL	gridss189fb_6758o	144	806783	2.332	10.1581	INV	h2hINV	gridss188ff_557o	158	16662859	10.1581	2.7627	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	79194957	79196894	baseline+1	baseline	INV	t2tINV	gridss188bb_2813o	163	13592550	2.7793	10.5202	DUP	DUP	gridss188bf_440o	138	16667375	10.5202	1.9917	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD4976	11	96054718	96061814	no	no	INV	t2tINV	gridss188bb_2882o	67	30391862	4.3605	7.7709	INV	h2hINV	gridss191ff_1301o	69	2201027	7.7709	4.0015	not_analyzed	not_analyzed	excluded
PD4976	11	96099718	96514143	no	no	INV	t2tINV	gridss188bb_2967o	59	30376154	4.3417	7.847	BND	no	no	NA	NA	7.847	3.7546	not_analyzed	not_analyzed	excluded
PD4976	11	96516001	96891398	no	baseline	NONE	no	no	NA	NA	3.7546	7.7281	BND	TRA	gridss141bf_645h	88	NA	7.7721	1.9259	not_analyzed	translocation	translocation
PD4976	11	98746731	98760272	baseline	baseline	BND	TRA	gridss141bb_5439h	96	NA	1.9259	7.7628	BND	TRA	gridss141bf_2371h	113	NA	7.7628	1.994	translocation	translocation	translocation
PD4976	11	98786034	98790372	baseline	baseline	BND	TRA	gridss141fb_6607h	141	NA	1.994	9.7709	BND	no	no	NA	NA	7.3398	2.0198	translocation	no_supporting_sv	translocation
PD4976	11	104912508	105638719	baseline	baseline	DEL	DEL	gridss188fb_13981o	143	33648942	2.0198	9.8257	BND	TRA	gridss141bf_505h	152	NA	9.6472	2.374	intrachromosomal_complex	translocation	translocation
PD4976	11	105638785	105653000	baseline	baseline	BND	TRA	gridss142bb_530h	97	NA	2.374	9.7413	NONE	no	no	NA	NA	9.7413	2.0225	translocation	no_supporting_sv	translocation
PD4976	11	107329267	107330316	baseline	baseline	BND	TRA	gridss140fb_7895h	96	NA	2.0225	7.5898	BND	TRA	gridss141bf_3112h	98	NA	7.5898	1.9948	translocation	translocation	translocation
PD4976	11	109995001	110005449	baseline	baseline	NONE	no	no	NA	NA	1.9948	7.6794	BND	TRA	gridss140ff_3789h	103	NA	7.6794	1.9618	no_supporting_sv	translocation	translocation
PD4976	11	110049534	110080285	baseline	baseline	BND	TRA	gridss142fb_1161h	130	NA	1.9618	9.4555	BND	TRA	gridss141bf_2380h	103	NA	9.4555	2.4935	translocation	translocation	translocation
PD4976	11	110081949	110088000	baseline	baseline+1	BND	TRA	gridss140fb_8096h	99	NA	2.4935	7.6413	NONE	no	no	NA	NA	7.6413	2.5208	translocation	no_supporting_sv	translocation
PD4976	11	110091389	110107657	baseline+1	baseline	BND	TRA	gridss141fb_1409h	95	NA	2.5208	7.8684	BND	TRA	gridss140bf_2951h	98	NA	7.8684	1.9463	translocation	translocation	translocation
PD4976	11	110386215	110391258	baseline	baseline	BND	TRA	gridss141fb_6673h	108	NA	1.9463	7.9859	BND	TRA	gridss140ff_3605h	100	NA	7.9859	1.9827	translocation	translocation	translocation
PD6043	3	11132195	11181234	no	no	DUP	DUP	gridss50bf_15217o	139	49039	3.9666	7.9085	DUP	DUP	gridss50bf_15217o	139	49039	7.9085	3.9621	not_analyzed	not_analyzed	excluded
PD6043	17	74155829	74306192	no	no	DUP	DUP	gridss257bf_7430o	186	150363	4.4843	9.039	DUP	DUP	gridss257bf_7430o	186	150363	9.039	4.5123	not_analyzed	not_analyzed	excluded
PD7207	6	46179392	48169966	no	no	INV	t2tINV	gridss108bb_12223o	47	26989869	5.9734	7.0161	INV	h2hINV	gridss108ff_23096o	121	26796855	7.0161	4.0423	not_analyzed	not_analyzed	excluded
PD8622	17	19698635	21061532	no	no	INV	t2tINV	gridss252bb_1275o	15	1683	5.0816	6.1661	INV	h2hINV	gridss252ff_1798o	17	11033334	6.1661	5.5667	not_analyzed	not_analyzed	excluded
PD9002	3	5304281	5317255	no	no	BND	TRA	gridss49bf_9476h	15	NA	5.1008	6.1428	DEL	DEL	gridss49fb_13411o	23	177193505	6.1428	5.0985	not_analyzed	not_analyzed	excluded
PD9002	3	24577408	29845362	baseline	baseline	BND	TRA	gridss51bb_9837h	149	NA	2.0166	7.8584	DEL	DEL	gridss52fb_8659o	134	4795882	7.6804	1.9696	translocation	intrachromosomal_complex	translocation
PD9002	3	30524201	34238926	baseline	baseline	BND	TRA	gridss52bb_7299h	88	NA	1.9696	6.0478	DEL	DEL	gridss52fb_20433o	106	68853123	6.1104	2.0131	translocation	intrachromosomal_complex	translocation
PD9002	3	34641244	34679301	baseline	no	DEL	DEL	gridss52fb_8659o	134	4795882	2.0131	7.652	INV	h2hINV	gridss52ff_1037o	NA	7237473	7.652	5.8934	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD9002	3	86512498	92004853	baseline	below_baseline	BND	TRA	gridss57bf_8949h	77	NA	1.9899	6.0222	CENTROMERE	no	no	NA	NA	6.0222	2.9875	translocation	no_supporting_sv	translocation
PD9002	7	7279260	7863107	baseline	no	INV	t2tINV	gridss124bb_2620o	68	533	1.9829	5.1313	INV	h2hINV	gridss124ff_3452o	41	125671	6.1845	4.1102	fold_back_inversion	not_analyzed	fold_back_inversion
PD9002	8	36138916	40962931	below_baseline	below_baseline	DUP	DUP	gridss143bf_350o	244	11275034	0.9819	11.5731	DEL	DEL	gridss143fb_17327o	226	1824102	11.7214	0.995	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD9002	8	42787033	45338886	below_baseline	below_baseline	DEL	DEL	gridss143fb_17327o	226	1824102	0.995	11.6418	CENTROMERE	no	no	NA	NA	11.6418	0.9794	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD9002	12	1962781	3049324	no	no	INV	t2tINV	gridss195bb_3585o	38	114902350	5.9431	7.877	INV	h2hINV	gridss195ff_5039o	53	3315	6.1745	4.0078	not_analyzed	not_analyzed	excluded
PD9002	12	27723250	28887000	no	no	DUP	DUP	gridss198bf_963o	57	1163750	4.0103	6.0495	DUP	DUP	gridss198bf_963o	57	1163750	6.0495	4.0004	not_analyzed	not_analyzed	excluded
PD9002	12	67570206	67961677	baseline	no	INV	t2tINV	gridss202bb_958o	185	8781980	4.0312	12.1165	INV	h2hINV	gridss202ff_1643o	82	850	12.1165	8.0598	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD9002	12	89331356	90216970	no	no	INV	t2tINV	gridss204bb_3009o	76	955999	8.0989	12.1253	DUP	DUP	gridss204bf_2614o	109	914075	14.2423	10.0638	not_analyzed	not_analyzed	excluded
PD9002	12	90268916	90287053	no	no	INV	t2tINV	gridss204bb_4752o	36	692	10.0638	12.1985	INV	h2hINV	gridss204ff_3173o	88	910493	14.0918	11.1044	not_analyzed	not_analyzed	excluded
PD9002	12	90321918	90325619	no	no	INV	t2tINV	gridss204bb_3053o	103	954581	10.0142	14.1819	INV	h2hINV	gridss204ff_3100o	77	1022380	14.1819	10.0225	not_analyzed	not_analyzed	excluded
PD9002	12	93882811	93885592	no	no	DEL	DEL	gridss204fb_6926o	45	3891660	10.1656	13.149	INV	h2hINV	gridss204ff_4076o	34	4062976	13.149	12.0416	not_analyzed	not_analyzed	excluded
PD9002	12	93891232	94719258	no	no	INV	t2tINV	gridss204bb_4219o	51	3943072	10.0396	12.1493	INV	h2hINV	gridss204ff_9498o	17	833666	12.1493	10.0477	not_analyzed	not_analyzed	excluded
PD3851	16	4399077	4489860	no	no	DEL	DEL	gridss241fb_12890o	18	2149600	7.6111	9.0581	INV	h2hINV	gridss241ff_17813o	55	23322358	9.933	6.8728	not_analyzed	not_analyzed	excluded
PD3851	20	52459001	53540683	no	no	NONE	no	no	NA	NA	7.8325	9.4162	INV	h2hINV	gridss277ff_9689o	16	158054	9.4162	8.3008	not_analyzed	not_analyzed	excluded
PD3890	1	47005702	47008895	baseline+1	baseline+1	DUP	DUP	gridss4bf_19014o	35	3193	2.9775	7.1724	DUP	DUP	gridss4bf_19014o	35	3193	7.1724	3.1959	tandem_duplication	tandem_duplication	tandem_duplication
PD3890	1	66686627	66831358	baseline+1	baseline+1	SGL	no	no	NA	NA	3.3735	6.8794	DEL	DEL	gridss6fb_22596o	36	374	6.551	3.4998	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD3890	1	66831732	66890000	baseline+1	baseline+1	DEL	DEL	gridss6fb_22596o	36	374	3.4998	7.213	NONE	no	no	NA	NA	8.178	2.93	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD3890	12	6857006	6865150	no	no	DUP	DUP	gridss196bf_856o	21	8144	5.0534	6.6229	DUP	DUP	gridss196bf_856o	21	8144	6.6229	4.9941	not_analyzed	not_analyzed	excluded
PD3904	8	36894486	37141705	no	no	INV	t2tINV	gridss143bb_1138o	240	519102	5.9832	10.4508	INV	h2hINV	gridss143ff_1448o	180	118963	7.5459	5.165	not_analyzed	not_analyzed	excluded
PD3904	8	37164567	37183149	no	no	INV	t2tINV	gridss143bb_1461o	245	1907791	5.165	10.0124	INV	h2hINV	gridss142ff_5653o	152	5710392	10.0124	5.1468	not_analyzed	not_analyzed	excluded
PD3904	8	37194304	37260665	no	no	INV	t2tINV	gridss142bb_5378o	305	5727908	5.1468	10.378	INV	h2hINV	gridss143ff_1448o	180	118963	7.8318	5.5115	not_analyzed	not_analyzed	excluded
PD3904	8	37413588	38419231	no	no	INV	t2tINV	gridss143bb_1138o	240	519102	5.5115	9.0963	INV	h2hINV	gridss143ff_7300o	189	684847	8.1134	3.5793	not_analyzed	not_analyzed	excluded
PD3904	8	38419251	38431247	no	no	DEL	DEL	gridss142fb_8196o	386	6952738	3.5793	8.6727	DUP	DUP	gridss142bf_5317o	301	6959423	8.6727	3.8094	not_analyzed	not_analyzed	excluded
PD3904	8	39072359	39104079	no	baseline+1	INV	t2tINV	gridss143bb_1461o	245	1907791	3.8529	8.6329	INV	h2hINV	gridss143ff_7300o	189	684847	8.3439	3.0391	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD3904	11	76810898	76944290	no	no	INV	t2tINV	gridss189bb_6242o	101	45208	4.212	7.2865	DUP	DUP	gridss188bf_5344o	140	11055869	7.2865	4.0986	not_analyzed	not_analyzed	excluded
PD3905	1	6759001	6850000	baseline+1	baseline	NONE	no	no	NA	NA	3.2068	6.0543	NONE	no	no	NA	NA	6.0543	1.9873	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	7161001	7222000	baseline	no	NONE	no	no	NA	NA	1.9873	6.0303	NONE	no	no	NA	NA	6.0303	3.8424	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD3905	1	18231001	18333000	baseline+1	baseline+1	NONE	no	no	NA	NA	3.027	6.2367	NONE	no	no	NA	NA	6.2367	2.5121	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	20864001	21069000	baseline	baseline+1	NONE	no	no	NA	NA	2.2696	6.5609	NONE	no	no	NA	NA	6.5609	2.6641	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	30094001	30308000	baseline+1	baseline	NONE	no	no	NA	NA	2.6302	6.2356	NONE	no	no	NA	NA	6.2356	2.3339	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	33594001	33741000	baseline+1	baseline+1	NONE	no	no	NA	NA	2.7616	7.2429	NONE	no	no	NA	NA	7.2429	3.2131	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	35328001	35703000	no	baseline+1	NONE	no	no	NA	NA	3.5417	6.7389	NONE	no	no	NA	NA	6.7389	2.5128	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	35980001	36042000	baseline+1	baseline	NONE	no	no	NA	NA	2.5128	6.3961	NONE	no	no	NA	NA	6.3961	2.4297	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	36978001	37037000	no	no	NONE	no	no	NA	NA	3.5982	7.6605	NONE	no	no	NA	NA	7.6605	4.4675	not_analyzed	not_analyzed	excluded
PD3905	1	37759001	37847000	baseline+1	baseline+1	NONE	no	no	NA	NA	2.9192	6.9188	NONE	no	no	NA	NA	6.9188	3.1554	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	38078001	38135000	baseline+1	baseline+1	NONE	no	no	NA	NA	3.1554	6.3166	NONE	no	no	NA	NA	6.3166	3.0502	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	41064001	41164000	baseline+1	no	NONE	no	no	NA	NA	3.0871	6.7112	NONE	no	no	NA	NA	6.7112	4.1761	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD3905	1	43592001	43650000	baseline+1	baseline+1	NONE	no	no	NA	NA	2.9351	6.1624	NONE	no	no	NA	NA	6.1624	2.6593	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	45218001	45303000	baseline	baseline+1	NONE	no	no	NA	NA	2.0832	7.3589	NONE	no	no	NA	NA	7.3589	3.2477	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	47226001	47312000	baseline+1	baseline	NONE	no	no	NA	NA	3.0472	6.3946	NONE	no	no	NA	NA	6.3946	1.9721	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	47912001	47994000	no	baseline+1	NONE	no	no	NA	NA	4.3846	7.0863	NONE	no	no	NA	NA	7.0863	3.3218	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	48598001	48979000	baseline	below_baseline	NONE	no	no	NA	NA	2.4463	6.4822	NONE	no	no	NA	NA	6.4822	1.1952	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	53504001	53685000	no	baseline+1	NONE	no	no	NA	NA	4.7791	9.0057	NONE	no	no	NA	NA	6.162	3.3377	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	58025001	58124000	no	baseline+1	NONE	no	no	NA	NA	3.7596	6.7948	NONE	no	no	NA	NA	6.7948	2.6703	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	63822001	63913000	baseline	no	NONE	no	no	NA	NA	2.3035	7.1251	NONE	no	no	NA	NA	7.1251	4.0563	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD3905	1	65747001	65830000	baseline+1	baseline	NONE	no	no	NA	NA	2.5307	6.0674	NONE	no	no	NA	NA	6.0674	2.214	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	69269001	69389000	baseline+1	baseline+1	NONE	no	no	NA	NA	3.1187	6.1495	NONE	no	no	NA	NA	6.1495	2.6736	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	79687001	79840000	no	baseline+1	NONE	no	no	NA	NA	4.6402	6.2241	NONE	no	no	NA	NA	6.2241	3.37	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	83532001	83598000	no	baseline	NONE	no	no	NA	NA	3.7599	6.8573	NONE	no	no	NA	NA	6.8573	1.7783	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	85354001	85496000	no	no	NONE	no	no	NA	NA	3.5573	6.2122	NONE	no	no	NA	NA	6.2122	4.2387	not_analyzed	not_analyzed	excluded
PD3905	1	89859001	89947000	no	baseline	NONE	no	no	NA	NA	3.9526	6.3525	NONE	no	no	NA	NA	6.3525	2.3705	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD3905	1	91887001	91945000	baseline+1	baseline+1	NONE	no	no	NA	NA	3.442	8.0448	NONE	no	no	NA	NA	8.0448	3.136	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD3905	1	97539001	97686000	baseline	no	NONE	no	no	NA	NA	1.6093	6.1364	NONE	no	no	NA	NA	6.1364	3.7329	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD3905	1	105086001	106599000	no	no	NONE	no	no	NA	NA	4.6794	6.2195	NONE	no	no	NA	NA	6.2195	4.0438	not_analyzed	not_analyzed	excluded
